Waf: Entering directory `/home/zsh/example/build'
Waf: Leaving directory `/home/zsh/example/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.251s)
138.038 0 3 100 
138.043 0 37 100 
138.044 0 81 100 
138.045 0 37 100 
138.045 0 58 100 
138.046 0 81 100 
138.047 0 80 100 
138.048 0 3 100 
138.053 0 37 100 
138.054 0 81 100 
138.055 0 37 100 
138.055 0 58 100 
138.056 0 81 100 
138.057 0 80 100 
138.058 0 3 100 
138.063 0 37 100 
138.064 0 81 100 
138.065 0 37 100 
138.065 0 58 100 
138.066 0 81 100 
138.067 0 80 100 
138.068 0 3 100 
138.073 0 37 100 
138.074 0 81 100 
138.075 0 37 100 
138.075 0 58 100 
138.076 0 81 100 
138.077 0 80 100 
138.078 0 3 100 
138.083 0 37 100 
138.084 0 81 100 
138.085 0 37 100 
138.085 0 58 100 
138.086 0 81 100 
138.087 0 80 100 
138.088 0 3 100 
138.093 0 37 100 
138.094 0 81 100 
138.095 0 37 100 
138.095 0 58 100 
138.096 0 81 100 
138.097 0 80 100 
138.098 0 3 100 
138.103 0 37 100 
138.104 0 81 100 
138.105 0 37 100 
138.105 0 58 100 
138.106 0 81 100 
138.107 0 80 100 
138.108 0 3 100 
138.113 0 37 100 
138.114 0 81 100 
138.115 0 37 100 
138.115 0 58 100 
138.116 0 81 100 
138.118 0 80 100 
138.123 0 37 100 
138.124 0 81 100 
138.125 0 37 100 
138.125 0 58 100 
138.126 0 81 100 
138.127 0 80 100 
138.133 0 37 100 
138.134 0 81 100 
138.135 0 37 100 
138.135 0 58 100 
138.136 0 81 100 
138.137 0 80 100 
138.143 0 37 100 
138.144 0 81 100 
138.145 0 37 100 
138.145 0 58 100 
138.146 0 81 100 
138.147 0 80 100 
138.153 0 37 100 
138.154 0 81 100 
138.155 0 37 100 
138.155 0 58 100 
138.156 0 81 100 
138.157 0 80 100 
138.163 0 37 100 
138.164 0 81 100 
138.165 0 37 100 
138.165 0 58 100 
138.166 0 81 100 
138.167 0 80 100 
138.173 0 37 100 
138.174 0 81 100 
138.175 0 37 100 
138.175 0 58 100 
138.176 0 81 100 
138.177 0 80 100 
138.183 0 37 100 
138.184 0 81 100 
138.185 0 37 100 
138.185 0 58 100 
138.186 0 81 100 
138.187 0 80 100 
138.193 0 37 100 
138.194 0 81 100 
138.195 0 37 100 
138.195 0 58 100 
138.196 0 81 100 
138.197 0 80 100 
138.203 0 37 100 
138.204 0 81 100 
138.205 0 37 100 
138.205 0 58 100 
138.206 0 81 100 
138.207 0 80 100 
138.213 0 37 100 
138.214 0 81 100 
138.215 0 37 100 
138.215 0 58 100 
138.216 0 81 100 
138.223 0 37 100 
138.224 0 81 100 
138.225 0 37 100 
138.225 0 58 100 
138.226 0 81 100 
138.233 0 37 100 
138.234 0 81 100 
138.235 0 37 100 
138.235 0 58 100 
138.236 0 81 100 
138.243 0 37 100 
138.244 0 81 100 
138.245 0 37 100 
138.245 0 58 100 
138.246 0 81 100 
138.253 0 37 100 
138.254 0 81 100 
138.255 0 37 100 
138.255 0 58 100 
138.256 0 81 100 
138.263 0 37 100 
138.264 0 81 100 
138.265 0 37 100 
138.265 0 58 100 
138.266 0 81 100 
138.273 0 37 100 
138.274 0 81 100 
138.275 0 37 100 
138.275 0 58 100 
138.276 0 81 100 
138.283 0 37 100 
138.284 0 81 100 
138.285 0 37 100 
138.285 0 58 100 
138.286 0 81 100 
138.293 0 37 100 
138.294 0 81 100 
138.295 0 37 100 
138.295 0 58 100 
138.296 0 81 100 
138.303 0 37 100 
138.304 0 81 100 
138.305 0 37 100 
138.305 0 58 100 
138.306 0 81 100 
138.313 0 37 100 
138.314 0 81 100 
138.315 0 37 100 
138.315 0 58 100 
138.316 0 81 100 
138.323 0 37 100 
138.324 0 81 100 
138.325 0 58 100 
138.335 0 58 100 
138.345 0 58 100 
138.355 0 58 100 
138.365 0 58 100 
138.375 0 58 100 
138.385 0 58 100 
138.395 0 58 100 
138.405 0 58 100 
138.415 0 58 100 
138.425 0 58 100 
138.435 0 58 100 
138.445 0 58 100 
138.455 0 58 100 
138.465 0 58 100 
138.475 0 58 100 
138.485 0 58 100 
138.495 0 58 100 
138.505 0 58 100 
138.515 0 58 100 
138.525 0 58 100 
138.535 0 58 100 
138.545 0 58 100 
138.555 0 58 100 
138.565 0 58 100 
138.575 0 58 100 
138.585 0 58 100 
138.595 0 58 100 
138.605 0 58 100 
138.615 0 58 100 
138.625 0 58 100 
138.635 0 58 100 
138.645 0 58 100 
138.655 0 58 100 
138.665 0 58 100 
138.675 0 58 100 
138.685 0 58 100 
138.695 0 58 100 
138.705 0 58 100 
138.715 0 58 100 
138.725 0 58 100 
138.735 0 58 100 
138.745 0 58 100 
138.755 0 58 100 
138.765 0 58 100 
138.775 0 58 100 
138.785 0 58 100 
138.795 0 58 100 
138.805 0 58 100 
138.815 0 58 100 
138.825 0 58 100 
138.835 0 58 100 
138.845 0 58 100 
138.855 0 58 100 
138.865 0 58 100 
138.875 0 58 100 
138.885 0 58 100 
138.895 0 58 100 
138.905 0 58 100 
138.915 0 58 100 
138.925 0 58 100 
138.935 0 58 100 
138.945 0 58 100 
138.955 0 58 100 
138.965 0 58 100 
138.975 0 58 100 
138.985 0 58 100 
138.995 0 58 100 
139.119 0 80 100 
139.121 0 3 100 
139.129 0 80 100 
139.13 0 3 100 
139.139 0 80 100 
139.14 0 3 100 
139.149 0 80 100 
139.15 0 3 100 
139.159 0 80 100 
139.16 0 3 100 
139.169 0 80 100 
139.17 0 3 100 
139.179 0 80 100 
139.18 0 3 100 
139.189 0 80 100 
139.19 0 3 100 
139.199 0 80 100 
139.2 0 3 100 
139.209 0 80 100 
139.21 0 3 100 
139.27 0 58 100 
139.273 0 80 100 
139.275 0 3 100 
139.28 0 58 100 
139.281 0 80 100 
139.283 0 3 100 
139.29 0 58 100 
139.291 0 80 100 
139.293 0 3 100 
139.3 0 58 100 
139.301 0 80 100 
139.303 0 3 100 
139.31 0 58 100 
139.311 0 80 100 
139.313 0 3 100 
139.32 0 58 100 
139.321 0 80 100 
139.323 0 3 100 
139.33 0 58 100 
139.331 0 80 100 
139.333 0 3 100 
139.34 0 58 100 
139.341 0 80 100 
139.343 0 3 100 
139.35 0 58 100 
139.351 0 80 100 
139.353 0 3 100 
139.36 0 58 100 
139.361 0 80 100 
139.363 0 3 100 
139.37 0 58 100 
139.371 0 80 100 
139.373 0 3 100 
139.38 0 58 100 
139.381 0 80 100 
139.383 0 3 100 
139.39 0 58 100 
139.391 0 80 100 
139.393 0 3 100 
139.4 0 58 100 
139.401 0 80 100 
139.403 0 3 100 
139.41 0 58 100 
139.411 0 80 100 
139.413 0 3 100 
139.42 0 58 100 
139.421 0 80 100 
139.423 0 3 100 
139.43 0 58 100 
139.431 0 80 100 
139.433 0 3 100 
139.44 0 58 100 
139.441 0 80 100 
139.443 0 3 100 
139.45 0 58 100 
139.451 0 80 100 
139.453 0 3 100 
139.46 0 58 100 
139.461 0 80 100 
139.463 0 3 100 
139.47 0 58 100 
139.471 0 80 100 
139.473 0 3 100 
139.48 0 58 100 
139.481 0 80 100 
139.483 0 3 100 
139.49 0 58 100 
139.491 0 80 100 
139.493 0 3 100 
139.5 0 58 100 
139.501 0 80 100 
139.503 0 3 100 
139.51 0 58 100 
139.511 0 80 100 
139.513 0 3 100 
139.52 0 58 100 
139.521 0 80 100 
139.523 0 3 100 
139.53 0 58 100 
139.531 0 80 100 
139.533 0 3 100 
139.54 0 58 100 
139.541 0 80 100 
139.543 0 3 100 
139.55 0 58 100 
139.551 0 80 100 
139.553 0 3 100 
139.56 0 58 100 
139.561 0 80 100 
139.563 0 3 100 
139.57 0 58 100 
139.571 0 80 100 
139.573 0 3 100 
139.58 0 58 100 
139.581 0 80 100 
139.583 0 3 100 
139.586 0 84 100 
139.588 0 90 100 
139.59 0 58 100 
139.591 0 80 100 
139.593 0 3 100 
139.596 0 84 100 
139.598 0 90 100 
139.6 0 58 100 
139.601 0 80 100 
139.603 0 3 100 
139.606 0 84 100 
139.608 0 90 100 
139.61 0 58 100 
139.611 0 80 100 
139.613 0 3 100 
139.616 0 84 100 
139.618 0 90 100 
139.62 0 58 100 
139.621 0 80 100 
139.623 0 3 100 
139.626 0 84 100 
139.628 0 90 100 
139.63 0 58 100 
139.631 0 80 100 
139.633 0 3 100 
139.636 0 84 100 
139.638 0 90 100 
139.64 0 58 100 
139.641 0 80 100 
139.643 0 3 100 
139.646 0 84 100 
139.648 0 90 100 
139.65 0 58 100 
139.651 0 80 100 
139.653 0 3 100 
139.656 0 84 100 
139.658 0 90 100 
139.66 0 58 100 
139.661 0 80 100 
139.663 0 3 100 
139.666 0 84 100 
139.668 0 90 100 
139.67 0 58 100 
139.671 0 80 100 
139.673 0 3 100 
139.676 0 84 100 
139.678 0 90 100 
139.68 0 58 100 
139.681 0 80 100 
139.683 0 3 100 
139.686 0 84 100 
139.688 0 90 100 
139.69 0 58 100 
139.691 0 80 100 
139.693 0 3 100 
139.696 0 84 100 
139.698 0 90 100 
139.7 0 58 100 
139.701 0 80 100 
139.703 0 3 100 
139.71 0 58 100 
139.711 0 80 100 
139.713 0 3 100 
139.72 0 58 100 
139.721 0 80 100 
139.723 0 3 100 
139.73 0 58 100 
139.731 0 80 100 
139.733 0 3 100 
139.74 0 58 100 
139.741 0 80 100 
139.743 0 3 100 
139.75 0 58 100 
139.751 0 80 100 
139.753 0 3 100 
139.76 0 58 100 
139.761 0 80 100 
139.763 0 3 100 
139.77 0 58 100 
139.771 0 80 100 
139.773 0 3 100 
139.78 0 58 100 
139.781 0 80 100 
139.783 0 3 100 
139.79 0 58 100 
139.791 0 80 100 
139.793 0 3 100 
139.8 0 58 100 
139.81 0 58 100 
139.82 0 58 100 
139.83 0 58 100 
139.84 0 58 100 
139.85 0 58 100 
139.86 0 58 100 
139.862 0 58 100 
139.87 0 58 100 
139.872 0 58 100 
139.88 0 58 100 
139.882 0 58 100 
139.89 0 58 100 
139.892 0 58 100 
139.9 0 58 100 
139.902 0 58 100 
139.91 0 58 100 
139.912 0 58 100 
139.92 0 58 100 
139.922 0 58 100 
139.93 0 58 100 
139.932 0 58 100 
139.94 0 58 100 
139.942 0 58 100 
139.95 0 58 100 
139.952 0 58 100 
140.182 0 90 100 
140.183 0 9 100 
140.192 0 90 100 
140.193 0 9 100 
140.202 0 90 100 
140.203 0 9 100 
140.212 0 90 100 
140.213 0 9 100 
140.222 0 90 100 
140.223 0 9 100 
140.232 0 90 100 
140.233 0 9 100 
140.242 0 90 100 
140.243 0 9 100 
140.252 0 90 100 
140.253 0 9 100 
140.262 0 90 100 
140.263 0 9 100 
140.272 0 90 100 
140.273 0 9 100 
140.282 0 90 100 
140.283 0 9 100 
140.292 0 90 100 
140.293 0 9 100 
140.302 0 90 100 
140.303 0 9 100 
140.312 0 90 100 
140.322 0 90 100 
140.332 0 90 100 
140.342 0 90 100 
140.352 0 90 100 
140.362 0 90 100 
140.372 0 90 100 
140.382 0 90 100 
140.392 0 90 100 
140.402 0 90 100 
140.412 0 90 100 
140.422 0 90 100 
140.432 0 90 100 
140.442 0 90 100 
140.452 0 90 100 
140.462 0 90 100 
140.472 0 90 100 
140.482 0 90 100 
140.492 0 90 100 
140.502 0 90 100 
140.512 0 90 100 
140.522 0 90 100 
140.532 0 90 100 
140.542 0 90 100 
140.552 0 90 100 
140.562 0 90 100 
140.572 0 90 100 
140.582 0 90 100 
140.592 0 90 100 
140.602 0 90 100 
140.862 0 58 100 
140.863 0 80 100 
140.872 0 58 100 
140.873 0 80 100 
140.882 0 58 100 
140.883 0 80 100 
140.892 0 58 100 
140.893 0 80 100 
140.902 0 58 100 
140.903 0 80 100 
140.912 0 58 100 
140.913 0 80 100 
140.922 0 58 100 
140.923 0 80 100 
140.932 0 58 100 
140.933 0 80 100 
140.942 0 58 100 
140.943 0 80 100 
140.952 0 58 100 
140.953 0 80 100 
140.962 0 58 100 
140.963 0 80 100 
140.972 0 58 100 
140.973 0 80 100 
140.982 0 58 100 
140.983 0 80 100 
140.992 0 58 100 
140.993 0 80 100 
141.002 0 58 100 
141.003 0 80 100 
141.012 0 58 100 
141.013 0 80 100 
141.022 0 58 100 
141.023 0 80 100 
141.032 0 58 100 
141.033 0 80 100 
141.042 0 58 100 
141.043 0 80 100 
141.052 0 58 100 
141.053 0 80 100 
141.062 0 58 100 
141.063 0 80 100 
141.072 0 58 100 
141.073 0 80 100 
141.082 0 58 100 
141.083 0 80 100 
141.092 0 58 100 
141.093 0 80 100 
141.102 0 58 100 
141.103 0 80 100 
141.112 0 58 100 
141.113 0 80 100 
141.339 0 90 100 
141.34 0 9 100 
141.349 0 90 100 
141.35 0 9 100 
141.359 0 90 100 
141.36 0 9 100 
141.369 0 90 100 
141.37 0 9 100 
141.379 0 90 100 
141.38 0 9 100 
141.389 0 90 100 
141.39 0 9 100 
141.399 0 90 100 
141.4 0 9 100 
141.409 0 90 100 
141.41 0 9 100 
141.419 0 90 100 
141.42 0 9 100 
141.429 0 90 100 
141.43 0 9 100 
141.439 0 90 100 
141.44 0 9 100 
141.449 0 90 100 
141.45 0 9 100 
141.459 0 90 100 
141.46 0 9 100 
141.469 0 90 100 
141.47 0 9 100 
141.479 0 90 100 
141.48 0 9 100 
141.489 0 90 100 
141.49 0 9 100 
141.499 0 90 100 
141.5 0 9 100 
141.509 0 90 100 
141.51 0 9 100 
141.519 0 90 100 
141.52 0 9 100 
141.529 0 90 100 
141.53 0 9 100 
141.539 0 90 100 
141.54 0 9 100 
141.549 0 90 100 
141.55 0 9 100 
141.559 0 90 100 
141.56 0 9 100 
141.569 0 90 100 
141.57 0 9 100 
141.579 0 90 100 
141.58 0 9 100 
141.589 0 90 100 
141.59 0 9 100 
141.599 0 90 100 
141.6 0 9 100 
141.609 0 90 100 
141.61 0 9 100 
141.619 0 90 100 
141.62 0 9 100 
141.629 0 90 100 
141.63 0 9 100 
142.892 0 80 100 
142.894 0 77 100 
142.902 0 80 100 
142.903 0 3 100 
142.905 0 77 100 
142.907 0 3 100 
142.912 0 80 100 
142.914 0 77 100 
142.916 0 3 100 
142.922 0 80 100 
142.924 0 77 100 
142.925 0 3 100 
142.932 0 80 100 
142.934 0 77 100 
142.935 0 3 100 
142.942 0 80 100 
142.944 0 77 100 
142.946 0 3 100 
142.952 0 80 100 
142.954 0 77 100 
142.955 0 3 100 
142.962 0 80 100 
142.964 0 77 100 
142.966 0 3 100 
142.972 0 80 100 
142.974 0 77 100 
142.976 0 3 100 
142.982 0 80 100 
142.984 0 77 100 
142.986 0 3 100 
142.992 0 80 100 
142.994 0 77 100 
142.995 0 3 100 
143.002 0 80 100 
143.004 0 77 100 
143.005 0 3 100 
143.012 0 80 100 
143.014 0 77 100 
143.016 0 3 100 
143.022 0 80 100 
143.024 0 77 100 
143.025 0 3 100 
143.032 0 80 100 
143.034 0 77 100 
143.036 0 3 100 
143.042 0 80 100 
143.044 0 77 100 
143.046 0 3 100 
143.052 0 80 100 
143.054 0 77 100 
143.055 0 3 100 
143.062 0 80 100 
143.064 0 77 100 
143.065 0 3 100 
143.072 0 80 100 
143.074 0 77 100 
143.076 0 3 100 
143.082 0 80 100 
143.084 0 77 100 
143.085 0 3 100 
143.092 0 80 100 
143.094 0 77 100 
143.095 0 3 100 
143.102 0 80 100 
143.104 0 77 100 
143.106 0 3 100 
143.112 0 80 100 
143.114 0 77 100 
143.116 0 3 100 
143.122 0 80 100 
143.124 0 77 100 
143.126 0 3 100 
143.132 0 80 100 
143.134 0 77 100 
143.136 0 3 100 
143.142 0 80 100 
143.144 0 77 100 
143.146 0 3 100 
154.947 0 3 100 
154.949 0 78 100 
154.957 0 3 100 
154.958 0 78 100 
154.967 0 3 100 
154.968 0 78 100 
154.977 0 3 100 
154.978 0 78 100 
154.987 0 3 100 
154.988 0 78 100 
154.997 0 3 100 
154.998 0 78 100 
155.007 0 3 100 
155.008 0 78 100 
155.017 0 3 100 
155.018 0 78 100 
155.027 0 3 100 
155.028 0 78 100 
155.037 0 3 100 
155.038 0 78 100 
155.047 0 3 100 
155.048 0 78 100 
155.057 0 3 100 
155.058 0 78 100 
155.067 0 3 100 
155.068 0 78 100 
155.077 0 3 100 
155.078 0 78 100 
155.087 0 3 100 
155.088 0 78 100 
155.097 0 3 100 
155.098 0 78 100 
155.107 0 3 100 
155.108 0 78 100 
155.117 0 3 100 
155.118 0 78 100 
155.127 0 3 100 
155.128 0 78 100 
155.137 0 3 100 
155.138 0 78 100 
155.147 0 3 100 
155.148 0 78 100 
155.157 0 3 100 
155.158 0 78 100 
155.167 0 3 100 
155.168 0 78 100 
155.177 0 3 100 
155.178 0 78 100 
155.187 0 3 100 
155.188 0 78 100 
155.197 0 3 100 
155.198 0 78 100 
155.207 0 3 100 
155.208 0 78 100 
155.217 0 3 100 
155.218 0 78 100 
155.227 0 3 100 
155.228 0 78 100 
155.237 0 3 100 
155.238 0 78 100 
155.247 0 3 100 
155.248 0 78 100 
155.257 0 3 100 
155.258 0 78 100 
155.267 0 3 100 
155.268 0 78 100 
155.277 0 3 100 
155.278 0 78 100 
155.287 0 3 100 
155.288 0 78 100 
155.297 0 3 100 
155.298 0 78 100 
155.307 0 3 100 
155.308 0 78 100 
155.317 0 3 100 
155.318 0 78 100 
155.327 0 3 100 
155.328 0 78 100 
155.337 0 3 100 
155.338 0 78 100 
155.347 0 3 100 
155.348 0 78 100 
155.357 0 3 100 
155.358 0 78 100 
155.367 0 3 100 
155.368 0 78 100 
155.377 0 3 100 
155.378 0 78 100 
155.387 0 3 100 
155.388 0 78 100 
155.397 0 3 100 
155.398 0 78 100 
155.407 0 3 100 
155.408 0 78 100 
155.417 0 3 100 
155.418 0 78 100 
155.427 0 3 100 
155.428 0 78 100 
155.437 0 3 100 
155.438 0 78 100 
155.447 0 3 100 
155.448 0 78 100 
155.457 0 3 100 
155.458 0 78 100 
155.467 0 3 100 
155.468 0 78 100 
155.477 0 3 100 
155.478 0 78 100 
155.487 0 3 100 
155.488 0 78 100 
155.497 0 3 100 
155.498 0 78 100 
155.507 0 3 100 
155.508 0 78 100 
155.517 0 3 100 
155.518 0 78 100 
155.527 0 3 100 
155.528 0 78 100 
155.537 0 3 100 
155.538 0 78 100 
155.547 0 3 100 
155.548 0 78 100 
155.557 0 3 100 
155.558 0 78 100 
155.567 0 3 100 
155.568 0 78 100 
155.577 0 3 100 
155.578 0 78 100 
155.587 0 3 100 
155.588 0 78 100 
155.597 0 3 100 
155.598 0 78 100 
155.607 0 3 100 
155.608 0 78 100 
155.617 0 3 100 
155.618 0 78 100 
155.627 0 3 100 
155.628 0 78 100 
155.637 0 3 100 
155.638 0 78 100 
155.647 0 3 100 
155.648 0 78 100 
155.657 0 3 100 
155.658 0 78 100 
155.667 0 3 100 
155.668 0 78 100 
155.677 0 3 100 
155.678 0 78 100 
155.687 0 3 100 
155.688 0 78 100 
155.697 0 3 100 
155.698 0 78 100 
155.707 0 3 100 
155.708 0 78 100 
155.717 0 3 100 
155.718 0 78 100 
155.727 0 3 100 
155.728 0 78 100 
155.737 0 3 100 
155.738 0 78 100 
155.747 0 3 100 
155.748 0 78 100 
155.757 0 3 100 
155.758 0 78 100 
155.767 0 3 100 
155.768 0 78 100 
155.777 0 3 100 
155.778 0 78 100 
155.787 0 3 100 
155.788 0 78 100 
155.797 0 3 100 
155.798 0 78 100 
155.807 0 3 100 
155.808 0 78 100 
155.817 0 3 100 
155.818 0 78 100 
155.827 0 3 100 
155.828 0 78 100 
155.837 0 3 100 
155.838 0 78 100 
155.847 0 3 100 
155.848 0 78 100 
155.857 0 3 100 
155.858 0 78 100 
155.867 0 3 100 
155.868 0 78 100 
155.877 0 3 100 
155.878 0 78 100 
155.887 0 3 100 
155.888 0 78 100 
155.897 0 3 100 
155.898 0 78 100 
155.907 0 3 100 
155.908 0 78 100 
155.917 0 3 100 
155.918 0 78 100 
155.927 0 3 100 
155.928 0 78 100 
155.937 0 3 100 
155.938 0 78 100 
155.947 0 3 100 
155.948 0 78 100 
155.957 0 3 100 
155.958 0 78 100 
155.967 0 3 100 
155.968 0 78 100 
155.977 0 3 100 
155.978 0 78 100 
155.987 0 3 100 
155.988 0 78 100 
155.997 0 3 100 
155.998 0 78 100 
156.007 0 3 100 
156.008 0 78 100 
156.017 0 3 100 
156.018 0 78 100 
156.027 0 3 100 
156.028 0 78 100 
156.037 0 3 100 
156.038 0 78 100 
156.047 0 3 100 
156.048 0 78 100 
156.057 0 3 100 
156.058 0 78 100 
156.067 0 3 100 
156.068 0 78 100 
156.077 0 3 100 
156.078 0 78 100 
156.087 0 3 100 
156.088 0 78 100 
156.097 0 3 100 
156.098 0 78 100 
156.107 0 3 100 
156.117 0 3 100 
156.127 0 3 100 
156.137 0 3 100 
156.143 0 3 100 
156.147 0 3 100 
156.153 0 3 100 
156.157 0 3 100 
156.163 0 3 100 
156.167 0 3 100 
156.173 0 3 100 
156.177 0 3 100 
156.183 0 3 100 
156.187 0 3 100 
156.193 0 3 100 
156.194 0 3 100 
156.197 0 3 100 
156.203 0 3 100 
156.204 0 3 100 
156.207 0 3 100 
156.209 0 3 100 
156.213 0 3 100 
156.214 0 3 100 
156.217 0 3 100 
156.219 0 3 100 
156.223 0 3 100 
156.224 0 3 100 
156.227 0 3 100 
156.228 0 3 100 
156.229 0 3 100 
156.233 0 3 100 
156.234 0 3 100 
156.237 0 3 100 
156.238 0 3 100 
156.239 0 3 100 
156.243 0 3 100 
156.244 0 3 100 
156.247 0 3 100 
156.248 0 3 100 
156.249 0 3 100 
156.253 0 3 100 
156.254 0 3 100 
156.257 0 3 100 
156.258 0 3 100 
156.259 0 3 100 
156.263 0 3 100 
156.264 0 3 100 
156.267 0 3 100 
156.268 0 3 100 
156.269 0 3 100 
156.273 0 3 100 
156.274 0 3 100 
156.277 0 3 100 
156.278 0 3 100 
156.279 0 3 100 
156.283 0 3 100 
156.284 0 3 100 
156.287 0 3 100 
156.288 0 3 100 
156.289 0 3 100 
156.293 0 3 100 
156.294 0 3 100 
156.297 0 3 100 
156.298 0 3 100 
156.299 0 3 100 
156.303 0 3 100 
156.304 0 3 100 
156.307 0 3 100 
156.308 0 3 100 
156.309 0 3 100 
156.313 0 3 100 
156.314 0 3 100 
156.317 0 3 100 
156.318 0 3 100 
156.319 0 3 100 
156.323 0 3 100 
156.324 0 3 100 
156.327 0 3 100 
156.328 0 3 100 
156.329 0 3 100 
156.333 0 3 100 
156.334 0 3 100 
156.337 0 3 100 
156.338 0 3 100 
156.339 0 3 100 
156.343 0 3 100 
156.344 0 3 100 
156.347 0 3 100 
156.348 0 3 100 
156.349 0 3 100 
156.353 0 3 100 
156.354 0 3 100 
156.357 0 3 100 
156.358 0 3 100 
156.359 0 3 100 
156.363 0 3 100 
156.364 0 3 100 
156.367 0 3 100 
156.368 0 3 100 
156.369 0 3 100 
156.373 0 3 100 
157.274 0 3 100 
157.276 0 58 100 
157.28 0 78 100 
157.284 0 3 100 
157.285 0 58 100 
157.287 0 78 100 
157.294 0 3 100 
157.295 0 58 100 
157.297 0 78 100 
157.304 0 3 100 
157.305 0 58 100 
157.307 0 78 100 
157.314 0 3 100 
157.315 0 58 100 
157.317 0 78 100 
157.324 0 3 100 
157.325 0 58 100 
157.327 0 78 100 
157.334 0 3 100 
157.335 0 58 100 
157.337 0 78 100 
157.344 0 3 100 
157.345 0 58 100 
157.347 0 78 100 
157.354 0 3 100 
157.355 0 58 100 
157.357 0 78 100 
157.364 0 3 100 
157.365 0 58 100 
157.367 0 78 100 
157.374 0 3 100 
157.375 0 58 100 
157.377 0 78 100 
157.384 0 3 100 
157.385 0 58 100 
157.387 0 78 100 
157.394 0 3 100 
157.395 0 58 100 
157.397 0 78 100 
157.404 0 3 100 
157.405 0 58 100 
157.407 0 78 100 
157.414 0 3 100 
157.415 0 58 100 
157.417 0 78 100 
157.424 0 3 100 
157.425 0 58 100 
157.427 0 78 100 
157.434 0 3 100 
157.435 0 58 100 
157.437 0 78 100 
157.444 0 3 100 
157.445 0 58 100 
157.447 0 78 100 
157.454 0 3 100 
157.455 0 58 100 
157.457 0 78 100 
157.464 0 3 100 
157.465 0 58 100 
157.467 0 78 100 
157.474 0 3 100 
157.475 0 58 100 
157.477 0 78 100 
157.484 0 3 100 
157.485 0 58 100 
157.487 0 78 100 
157.494 0 3 100 
157.495 0 58 100 
157.497 0 78 100 
157.504 0 3 100 
157.505 0 58 100 
157.507 0 78 100 
157.514 0 3 100 
157.515 0 58 100 
157.517 0 78 100 
157.524 0 3 100 
157.525 0 58 100 
157.527 0 78 100 
157.534 0 3 100 
157.535 0 58 100 
157.537 0 78 100 
157.544 0 3 100 
157.545 0 58 100 
157.547 0 78 100 
157.554 0 3 100 
157.555 0 58 100 
157.557 0 78 100 
157.564 0 3 100 
157.565 0 58 100 
157.567 0 78 100 
157.574 0 3 100 
157.575 0 58 100 
157.577 0 78 100 
157.584 0 3 100 
157.585 0 58 100 
157.587 0 78 100 
157.594 0 3 100 
157.595 0 58 100 
157.597 0 78 100 
157.604 0 3 100 
157.605 0 58 100 
157.607 0 78 100 
157.614 0 3 100 
157.615 0 58 100 
157.617 0 78 100 
157.624 0 3 100 
157.625 0 58 100 
157.627 0 78 100 
157.634 0 3 100 
157.635 0 58 100 
157.637 0 78 100 
157.644 0 3 100 
157.645 0 58 100 
157.647 0 78 100 
157.654 0 3 100 
157.655 0 58 100 
157.657 0 78 100 
157.664 0 3 100 
157.665 0 58 100 
157.667 0 78 100 
157.674 0 3 100 
157.675 0 58 100 
157.677 0 78 100 
157.684 0 3 100 
157.685 0 58 100 
157.687 0 78 100 
157.694 0 3 100 
157.695 0 58 100 
157.697 0 78 100 
157.704 0 3 100 
157.705 0 58 100 
157.707 0 78 100 
157.714 0 3 100 
157.715 0 58 100 
157.717 0 78 100 
157.724 0 3 100 
157.725 0 58 100 
157.727 0 78 100 
157.734 0 3 100 
157.735 0 58 100 
157.737 0 78 100 
157.744 0 3 100 
157.745 0 58 100 
157.754 0 3 100 
157.755 0 58 100 
157.764 0 3 100 
157.765 0 58 100 
157.774 0 3 100 
157.775 0 58 100 
157.784 0 3 100 
157.785 0 58 100 
157.794 0 3 100 
157.795 0 58 100 
157.804 0 3 100 
157.805 0 58 100 
157.814 0 3 100 
157.815 0 58 100 
157.824 0 3 100 
157.825 0 58 100 
157.834 0 3 100 
157.836 0 58 100 
157.844 0 3 100 
157.845 0 58 100 
157.854 0 3 100 
157.855 0 58 100 
157.864 0 3 100 
157.865 0 58 100 
157.874 0 3 100 
157.875 0 58 100 
157.884 0 3 100 
157.885 0 58 100 
157.894 0 3 100 
157.895 0 58 100 
157.904 0 3 100 
157.905 0 58 100 
157.914 0 3 100 
157.915 0 58 100 
157.924 0 3 100 
157.925 0 58 100 
157.934 0 3 100 
157.935 0 58 100 
157.944 0 3 100 
157.945 0 58 100 
157.954 0 3 100 
157.955 0 58 100 
157.964 0 3 100 
157.965 0 58 100 
157.974 0 3 100 
157.975 0 58 100 
157.984 0 3 100 
157.985 0 58 100 
157.994 0 3 100 
157.995 0 58 100 
157.995 0 58 100 
158.004 0 3 100 
158.005 0 58 100 
158.005 0 58 100 
158.014 0 3 100 
158.015 0 58 100 
158.015 0 58 100 
158.024 0 3 100 
158.025 0 58 100 
158.025 0 58 100 
158.034 0 3 100 
158.035 0 58 100 
158.035 0 58 100 
158.044 0 3 100 
158.045 0 58 100 
158.045 0 58 100 
158.054 0 3 100 
158.055 0 58 100 
158.055 0 58 100 
158.064 0 3 100 
158.065 0 58 100 
158.065 0 58 100 
158.074 0 3 100 
158.075 0 58 100 
158.075 0 58 100 
158.084 0 3 100 
158.085 0 58 100 
158.094 0 3 100 
158.095 0 58 100 
